Series Id:    APU0000702421
Series Title: Cookies, chocolate chip, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Cookies, chocolate chip, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018,3.681,3.725,3.579,3.328,3.400,3.490,3.481,3.351,3.451,3.456,3.527,3.527
2019,3.466,3.516,3.311,3.426,3.352,3.504,3.468,3.496,3.587,3.602,3.603,3.584
2020,3.525,3.551,3.633,3.826,3.617,3.717,3.696,3.769,3.659,3.848,3.767,3.793
2021,3.669,3.800,3.964,3.939,4.019,4.068,4.065,4.065,3.981,3.815,3.999,4.089
2022,4.223,4.150,4.147,4.174,4.505,4.567,4.654,4.676,4.796,4.869,4.942,4.974


Series Id:    APU0000702611
Series Title: Crackers, soda, salted, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Crackers, soda, salted, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000703111
Series Title: Ground chuck, 100% beef, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Ground chuck, 100% beef, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018,3.668,3.659,3.728,3.775,3.688,3.824,3.786,3.738,3.701,3.692,3.745,3.709
2019,3.727,3.847,3.831,3.907,4.023,3.951,4.001,4.019,3.885,4.027,3.993,4.066
2020,4.100,4.033,4.108,4.343,4.789,5.330,4.732,4.307,4.165,4.212,4.330,4.202
2021,4.310,4.252,4.377,4.290,4.495,4.565,4.521,4.636,4.786,4.869,4.810,4.792
2022,4.765,4.627,4.870,4.945,4.894,4.997,5.075,5.120,4.890,4.789,4.728,4.758


Series Id:    APU0000703112
Series Title: Ground beef, 100% beef, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Ground beef, 100% beef, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018,3.641,3.642,3.657,3.730,3.685,3.729,3.745,3.792,3.743,3.714,3.781,3.725
2019,3.801,3.758,3.725,3.775,3.822,3.812,3.800,3.819,3.851,3.841,3.812,3.862
2020,3.886,3.865,3.881,4.052,4.461,4.737,4.264,4.177,4.076,4.008,4.027,3.951
2021,3.965,3.987,4.042,4.096,4.101,4.357,4.388,4.468,4.504,4.719,4.716,4.604
2022,4.554,4.630,4.757,4.916,4.794,4.889,4.893,4.937,4.862,4.836,4.853,4.800


Series Id:    APU0000703113
Series Title: Ground beef, lean and extra lean, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Ground beef, lean and extra lean, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018,5.247,5.333,5.367,5.523,5.426,5.360,5.360,5.381,5.404,5.252,5.245,5.262
2019,5.253,5.208,5.186,5.288,5.486,5.428,5.462,5.444,5.351,5.463,5.475,5.518
2020,5.630,5.521,5.635,5.708,6.101,6.314,6.052,5.760,5.730,5.758,5.672,5.715
2021,5.705,5.611,5.780,5.973,5.952,6.016,6.081,6.179,6.146,6.371,6.270,6.315
2022,6.519,6.465,6.476,6.479,6.546,6.492,6.580,6.512,6.624,6.680,6.227,6.386


Series Id:    APU0000703211
Series Title: Chuck roast, USDA Choice, bone-in, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Chuck roast, USDA Choice, bone-in, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000703212
Series Title: Chuck roast, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Chuck roast, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000703213
Series Title: Chuck roast, USDA Choice, boneless, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018,4.792,4.996,5.026,5.168,5.234,5.301,5.458,5.399,5.332,5.173,5.222,5.122
2019,5.139,5.145,5.467,5.246,5.476,5.517,5.479,5.279,5.294,5.131,5.404,5.646
2020,5.398,5.368,5.382,5.786,7.049,7.165,6.476,5.972,5.849,5.749,5.960,6.008
2021,5.811,5.991,6.088,5.949,6.381,6.635,6.700,6.800,7.457,7.397,7.272,6.922
2022,6.830,6.830,6.989,7.012,7.031,6.705,6.911,6.975,6.980,6.730,6.782,6.857


Series Id:    APU0000703311
Series Title: Round roast, USDA Choice, boneless, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Round roast, USDA Choice, boneless, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018,4.925,4.990,5.107,5.192,5.179,5.205,5.163,5.152,4.995,4.875,4.806,4.791
2019,5.011,4.968,5.160,5.260,5.374,5.401,5.458,5.305,5.222,4.988,5.211,5.069
2020,5.062,5.260,5.175,5.528,6.906,6.546,5.884,5.668,5.760,5.614,5.522,5.302
2021,5.475,5.582,5.625,5.771,5.822,6.209,6.100,6.004,6.276,6.330,6.426,6.234
2022,6.158,6.318,6.295,6.249,6.305,6.270,6.121,6.162,6.249,6.084,6.049,6.217


Series Id:    APU0000703312
Series Title: Round roast, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Round roast, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000703411
Series Title: Rib roast, USDA Choice, bone-in, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Rib roast, USDA Choice, bone-in, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000703421
Series Title: Steak, chuck, U.S. choice, bone-in (cost per pound/453.6 grams) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Steak, chuck, U.S. choice, bone-in (cost per pound/453.6 grams)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000703422
Series Title: Steak, T-Bone, USDA Choice, bone-in, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Steak, T-Bone, USDA Choice, bone-in, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000703423
Series Title: Steak, porterhouse, U.S. choice, bone-in (cost per pound/453.6 grams) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Steak, porterhouse, U.S. choice, bone-in (cost per pound/453.6 grams)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000703425
Series Title: Steak, rib eye, USDA Choice, boneless, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Steak, rib eye, USDA Choice, boneless, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000703431
Series Title: Short ribs, any primal source, bone-in, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Short ribs, any primal source, bone-in, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000703432
Series Title: Beef for stew, boneless, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Beef for stew, boneless, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018, , , , , , , , , , ,5.518,5.399
2019,5.527,5.593,5.601,5.790, ,5.647,5.575,5.614,5.632,5.566,5.792,5.751
2020,5.754,5.830,5.730,5.697,6.308,6.752,6.336,5.995,5.872,5.696,5.729,5.870
2021,5.949,5.782,5.762,6.034,6.225,6.802,6.731,6.666,6.874,6.920,7.159,7.363
2022,6.806,6.977,7.160,7.130,7.023,6.900,7.015,7.080,6.982,6.857,6.580,6.873


Series Id:    APU0000703511
Series Title: Steak, round, USDA Choice, boneless, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Steak, round, USDA Choice, boneless, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018,5.608,5.619,5.512,5.785,5.649,5.800,5.694,5.807,5.839,5.791,5.681,5.687
2019,5.601,5.722,5.839,5.856,5.892,5.882,5.977,5.834,5.858,5.774,5.793,5.977
2020,5.963,6.091,6.091,6.410,7.301,7.394,6.950,6.579,6.447,6.383,6.449,6.339
2021,6.522,6.443,6.412,6.640,6.737,7.297,7.183,7.112,7.282,7.304,7.404,7.342
2022,7.378,7.489,7.324,7.266,7.438,7.318,7.131,7.201,7.184,7.173,7.159,7.061


Series Id:    APU0000703512
Series Title: Steak, round, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Steak, round, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018,6.048,5.934,6.062,6.125,6.129,5.819,5.867,5.956,5.865,5.808, ,5.628
2019, , , ,6.036, , , , , , , , 


Series Id:    APU0000703611
Series Title: Steak, sirloin, USDA Choice, bone-in, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Steak, sirloin, USDA Choice, bone-in, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000703612
Series Title: Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018,8.394,8.489,8.647, , , , , , , , , 


Series Id:    APU0000703613
Series Title: Steak, sirloin, USDA Choice, boneless, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Steak, sirloin, USDA Choice, boneless, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018,8.205,8.297,8.339,8.551,8.247,8.509,8.552,8.561,8.544,8.331,8.375,8.311
2019,8.348,8.529,8.575,8.706,8.662,8.133,8.284,8.134,8.083,8.225,8.318,8.481
2020,8.441,8.333,8.265,8.600,9.480,10.423,9.413,8.875,8.795,8.931,8.876,8.980
2021,9.148,9.079,9.134,9.344,9.892,10.780,10.538,10.599,11.010,11.654,11.508,11.055
2022,10.826,10.584,10.658,10.656,10.447,10.721,10.570,10.312,10.543,10.496,10.268,10.169


Series Id:    APU0000704111
Series Title: Bacon, sliced, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Bacon, sliced, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018,5.654,5.533,5.527,5.421,5.452,5.247,5.418,5.577,5.501,5.370,5.392,5.502
2019,5.518,5.502,5.608,5.552,5.812,5.878,5.701,5.576,5.571,5.653,5.505,5.474
2020,5.505,5.497,5.257,5.346,5.348,5.772,5.776,5.559,5.619,5.722,5.754,5.831
2021,5.831,5.778,5.852,6.215,6.346,6.670,6.857,7.096,7.220,7.317,7.265,7.211
2022,7.222,7.097,7.203,7.422,7.364,7.403,7.415,7.372,7.383,7.608,7.243,6.956


Series Id:    APU0000704211
Series Title: Chops, center cut, bone-in, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Chops, center cut, bone-in, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018,3.814,3.718,3.702,4.004,3.829,3.811,3.558,3.843,3.799,3.889,3.736,3.947
2019,3.576,3.852,3.648,3.779,4.019,3.941,4.041,3.982,3.841,3.773,3.850,3.772
2020,3.781,3.920,3.907,4.148,4.371,4.544,4.351,4.060,4.066,3.947,4.054,4.248
2021,3.943,3.963,4.067,4.161,4.162,4.351,4.322,4.326,4.233,4.394,4.356,4.357
2022,4.392,4.367,4.679,4.587,4.463,4.468,4.620,4.559,4.595,4.578,4.572,4.674


Series Id:    APU0000704212
Series Title: Chops, boneless, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Chops, boneless, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018,3.694,3.718,3.696,3.730,3.686,3.665,3.790,3.830,3.699,3.786,3.734,3.740
2019,3.666,3.716,3.762,3.804,3.833,3.690,3.830,3.784,3.761,3.715,3.786,3.805
2020,3.854,3.813,3.791,4.014,4.409,4.689,4.355,4.343,4.369,4.138,4.289,4.134
2021,4.204,4.137,4.253,4.328,4.362,4.541,4.455,4.469,4.393,4.495,4.430,4.409
2022,4.374,4.449,4.446,4.575,4.512,4.418,4.459,4.597,4.487,4.492,4.488,4.555


Series Id:    APU0000704311
Series Title: Ham, rump or shank half, bone-in, smoked,per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Ham, rump or shank half, bone-in, smoked,per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000704312
Series Title: Ham, boneless, excluding canned, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Ham, boneless, excluding canned, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018,3.742,3.882,3.955,3.986,4.122,4.234,4.210,4.184,4.165,4.018,3.863,3.884
2019,3.974,4.002,4.306,4.255,4.147,4.235,4.239,4.454,4.439,4.464,4.253,4.070
2020,4.194,4.226,4.464, ,4.549,4.608,4.574,4.631,4.538,4.559,4.550,4.469
2021,4.616,4.921,4.790,4.856,4.907,4.922,4.667,4.683,4.847,4.964,4.937,4.827
2022,4.998,5.119,5.151,4.985,5.172,5.381,5.285,5.346,5.504,5.650,5.521,5.368


Series Id:    APU0000704313
Series Title: Ham, rump portion, bone-in, smoked (cost per pound/453.6 grams) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Ham, rump portion, bone-in, smoked (cost per pound/453.6 grams)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000704314
Series Title: Ham, shank portion, bone-in, smoked (cost per pound/453.6 grams) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Ham, shank portion, bone-in, smoked (cost per pound/453.6 grams)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000704321
Series Title: Ham, canned, 3 or 5 lbs, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Ham, canned, 3 or 5 lbs, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000704411
Series Title: Pork shoulder roast, blade boston, bone-in (cost per pound/453.6 grams) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Pork shoulder roast, blade boston, bone-in (cost per pound/453.6 grams)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000704412
Series Title: Pork sirloin roast, bone-in (cost per pound/453.6 grams) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Pork sirloin roast, bone-in (cost per pound/453.6 grams)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000704413
Series Title: Shoulder picnic, bone-in, smoked, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Shoulder picnic, bone-in, smoked, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000704421
Series Title: Sausage, fresh, loose, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Sausage, fresh, loose, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000705111
Series Title: Frankfurters, all meat or all beef, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Frankfurters, all meat or all beef, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018,2.837,2.887,2.950,3.024,2.746,2.772,2.899,2.832,2.826,3.049,3.043,3.116
2019,3.049,3.175,3.219,3.163,3.031,2.866,2.910,2.971,2.910,3.090,3.408,3.401
2020,3.405,3.352,3.347,3.520,3.473,3.663,3.632,3.603,3.416,3.558,3.692,3.787
2021,3.669,3.766,3.830,3.808,3.652,3.735,3.929,3.697,4.105,4.257,4.854,4.789
2022,4.991,4.962,5.181,5.221, , , , , , , , 


Series Id:    APU0000705121
Series Title: Bologna, all beef or mixed, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Bologna, all beef or mixed, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018,2.528,2.593,2.719,2.605,2.754,2.690,2.654,2.718,2.677,2.841,2.642,2.632
2019,2.624,2.599,2.604,2.625,2.687,2.837,2.719,2.777,2.791, , , 


Series Id:    APU0000705141
Series Title: Beef liver (cost per pound/453.6 grams) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Beef liver (cost per pound/453.6 grams)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000705142
Series Title: Lamb and mutton, bone-in, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Lamb and mutton, bone-in, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
No Data Available for selected year(s)

Series Id:    APU0000706111
Series Title: Chicken, fresh, whole, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
Item:         Chicken, fresh, whole, per lb. (453.6 gm)


Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018,1.509,1.478,1.502,1.511,1.523,1.514,1.519,1.511,1.487,1.444,1.501,1.466
2019,1.473,1.486,1.468,1.463,1.479,1.590,1.562,1.514,1.487,1.538,1.430,1.450
2020,1.409,1.362,1.400,1.571, ,1.747,1.712,1.609,1.542,1.580,1.639,1.621
2021,1.595,1.583,1.543,1.515,1.486,1.474,1.435,1.472,1.504,1.523,1.583,1.606
2022,1.622,1.632,1.724,1.794,1.824,1.826,1.880,1.879,1.891,1.863,1.843,1.830


Series Id:    APU0000706211
Series Title: Chicken breast, bone-in, per lb. (453.6 gm) in U.S. city average, average price, not seasonally adjusted
Area:         U.S. city average
